Quarter Ending,HSC Trust,Diagnostic Service,Recommended Waiting Time,Category,0 - 6 weeks,> 6 - 9 weeks,> 9 - 13 weeks,> 13 - 21 weeks,> 21 - 26 weeks,> 26 weeks,> 26 - 36 weeks,> 36 weeks,> 36 - 52 weeks,> 52 - 65 weeks,> 65 - 78 weeks,> 78 weeks,Total,,,,
31-Mar-14,Western,Tilt testing and autonomic function,9 week,Physiological Measurement,6,3,6,2,0,0,.,0,.,.,.,.,17,,,,
31-Mar-14,Western,Transfer Factor,9 week,Physiological Measurement,28,1,0,0,0,0,.,0,.,.,.,.,29,,,,
31-Mar-14,Western,Ureteroscopy,13 week,Endoscopy,4,0,1,0,0,0,.,0,.,.,.,.,5,,,,
30-Jun-14,Belfast,Ambulatory BP,9 week,Physiological Measurement,112,26,25,0,0,0,.,0,.,.,.,.,163,,,,
30-Jun-14,Belfast,Ambulatory ECG monitoring (24 hr holter),9 week,Physiological Measurement,551,142,9,6,15,0,.,0,.,.,.,.,723,,,,
30-Jun-14,Belfast,Arthroscopy,13 week,Endoscopy,19,72,42,132,61,30,.,30,.,.,.,.,356,,,,
30-Jun-14,Belfast,Barium Studies,9 week,Imaging,91,17,11,3,0,0,.,0,.,.,.,.,122,,,,
30-Jun-14,Belfast,Bronchial challenge testing,9 week,Physiological Measurement,7,3,1,0,0,0,.,0,.,.,.,.,11,,,,
30-Jun-14,Belfast,Bronchoscopy,13 week,Endoscopy,1,0,0,1,1,4,.,4,.,.,.,.,7,,,,
30-Jun-14,Belfast,Cardio-respiratory exercise testing,9 week,Physiological Measurement,52,0,0,0,0,0,.,0,.,.,.,.,52,,,,
30-Jun-14,Belfast,Colonoscopy (Day Case),13 week,Endoscopy,296,79,93,82,17,4,.,4,.,.,.,.,571,,,,
30-Jun-14,Belfast,Colposcopy,13 week,Endoscopy,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Belfast,Computerised Tomography,9 week,Imaging,"1,546",381,381,629,35,1,.,1,.,.,.,.,"2,973",,,,
30-Jun-14,Belfast,Cystoscopy (Day Case),13 week,Endoscopy,299,61,53,110,62,301,.,301,.,.,.,.,886,,,,
30-Jun-14,Belfast,DEXA Scan,9 week,Imaging,379,79,0,0,0,0,.,0,.,.,.,.,458,,,,
30-Jun-14,Belfast,Diagnostic arteriography,9 week,Imaging,13,2,0,0,0,0,.,0,.,.,.,.,15,,,,
30-Jun-14,Belfast,Diagnostic examination of enteric pouch,13 week,Endoscopy,0,0,0,1,0,1,.,1,.,.,.,.,2,,,,
30-Jun-14,Belfast,Duodenoscopy,13 week,Endoscopy,2,0,0,0,0,0,.,0,.,.,.,.,2,,,,
30-Jun-14,Belfast,Echocardiography,9 week,Physiological Measurement,958,450,539,745,98,119,.,119,.,.,.,.,"2,909",,,,
30-Jun-14,Belfast,EEG,9 week,Physiological Measurement,157,76,53,8,1,1,.,1,.,.,.,.,296,,,,
30-Jun-14,Belfast,Electrocardiograms (standard and 12 lead),9 week,Physiological Measurement,2,3,4,3,2,0,.,0,.,.,.,.,14,,,,
30-Jun-14,Belfast,Endoscopic retrograde cholangio-pancreatography (ERCP),13 week,Endoscopy,8,0,1,0,0,0,.,0,.,.,.,.,9,,,,
30-Jun-14,Belfast,Exercise induced asthma,9 week,Physiological Measurement,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Belfast,Exercise tolerance testing,9 week,Physiological Measurement,148,31,19,20,13,11,.,11,.,.,.,.,242,,,,
30-Jun-14,Belfast,FESS (Functional endoscopic sinus surgery),13 week,Endoscopy,4,2,1,4,7,16,.,16,.,.,.,.,34,,,,
30-Jun-14,Belfast,Flexi sigmoidoscopy (Day Case),13 week,Endoscopy,143,46,43,35,11,0,.,0,.,.,.,.,278,,,,
30-Jun-14,Belfast,Fluroscopy,9 week,Imaging,232,89,83,110,63,50,.,50,.,.,.,.,627,,,,
30-Jun-14,Belfast,Gastroscopy (Day Case),13 week,Endoscopy,639,221,180,87,9,5,.,5,.,.,.,.,"1,141",,,,
30-Jun-14,Belfast,Hysteroscopy,13 week,Endoscopy,57,20,21,22,7,7,.,7,.,.,.,.,134,,,,
30-Jun-14,Belfast,Ileoscopy,13 week,Endoscopy,8,0,0,0,0,1,.,1,.,.,.,.,9,,,,
30-Jun-14,Belfast,Laparoscopy,13 week,Endoscopy,39,22,27,53,21,33,.,33,.,.,.,.,195,,,,
30-Jun-14,Belfast,Laryngoscopy,13 week,Endoscopy,3,4,3,2,7,3,.,3,.,.,.,.,22,,,,
30-Jun-14,Belfast,Magnetic Resonance Imaging,9 week,Imaging,"2,441",508,293,407,166,159,.,159,.,.,.,.,"3,974",,,,
30-Jun-14,Belfast,Mediastinoscopy,13 week,Endoscopy,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Belfast,Non-obstetric ultrasound,9 week,Imaging,"2,492",756,461,245,67,19,.,19,.,.,.,.,"4,040",,,,
30-Jun-14,Belfast,Oesophagoscopy,13 week,Endoscopy,13,0,0,1,3,3,.,3,.,.,.,.,20,,,,
30-Jun-14,Belfast,Patient Activated Ambulatory Function,9 week,Physiological Measurement,75,30,33,8,0,0,.,0,.,.,.,.,146,,,,
30-Jun-14,Belfast,Perfusion studies,9 week,Physiological Measurement,227,110,115,141,0,0,.,0,.,.,.,.,593,,,,
30-Jun-14,Belfast,Peripheral neurophysiology,9 week,Physiological Measurement,576,213,350,616,63,9,.,9,.,.,.,.,"1,827",,,,
30-Jun-14,Belfast,PET,9 week,Imaging,116,0,0,0,0,0,.,0,.,.,.,.,116,,,,
30-Jun-14,Belfast,Pharyngoscopy,13 week,Endoscopy,2,1,0,1,1,2,.,2,.,.,.,.,7,,,,
30-Jun-14,Belfast,Plain Film Xrays,9 week,Imaging,101,8,0,0,0,0,.,0,.,.,.,.,109,,,,
30-Jun-14,Belfast,Pressures and flows,9 week,Physiological Measurement,76,16,0,0,0,0,.,0,.,.,.,.,92,,,,
30-Jun-14,Belfast,Pure tone audiometry,9 week,Physiological Measurement,281,144,2,0,0,0,.,0,.,.,.,.,427,,,,
30-Jun-14,Belfast,Radio-Nuclide Imaging,9 week,Imaging,236,4,0,0,0,0,.,0,.,.,.,.,240,,,,
30-Jun-14,Belfast,Skin allergen testing,9 week,Physiological Measurement,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Belfast,Sleep Deprived EEG,9 week,Physiological Measurement,5,2,5,3,0,0,.,0,.,.,.,.,15,,,,
30-Jun-14,Belfast,Sleep studies,9 week,Physiological Measurement,134,53,37,13,0,0,.,0,.,.,.,.,237,,,,
30-Jun-14,Belfast,Spirometry inc.flow volume curves,9 week,Physiological Measurement,170,10,0,0,0,0,.,0,.,.,.,.,180,,,,
30-Jun-14,Belfast,Static lung volumes,9 week,Physiological Measurement,48,3,0,0,0,0,.,0,.,.,.,.,51,,,,
30-Jun-14,Belfast,Tilt testing and autonomic function,9 week,Physiological Measurement,7,3,6,17,9,15,.,15,.,.,.,.,57,,,,
30-Jun-14,Belfast,Transfer Factor,9 week,Physiological Measurement,108,7,0,0,0,0,.,0,.,.,.,.,115,,,,
30-Jun-14,Belfast,Ureteroscopy,13 week,Endoscopy,26,13,9,6,4,12,.,12,.,.,.,.,70,,,,
30-Jun-14,Belfast,Urethroscopy,13 week,Endoscopy,0,1,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Northern,Ambulatory BP,9 week,Physiological Measurement,48,0,0,0,0,0,.,0,.,.,.,.,48,,,,
30-Jun-14,Northern,Ambulatory ECG monitoring (24 hr holter),9 week,Physiological Measurement,125,0,0,0,0,0,.,0,.,.,.,.,125,,,,
30-Jun-14,Northern,Barium Studies,9 week,Imaging,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Northern,Breath Tests,9 week,Physiological Measurement,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Northern,Bronchoscopy,13 week,Endoscopy,12,0,0,0,0,0,.,0,.,.,.,.,12,,,,
30-Jun-14,Northern,Cardio-respiratory exercise testing,9 week,Physiological Measurement,10,4,1,0,0,0,.,0,.,.,.,.,15,,,,
30-Jun-14,Northern,Colonoscopy (Day Case),13 week,Endoscopy,439,118,0,0,0,0,.,0,.,.,.,.,557,,,,
30-Jun-14,Northern,Computerised Tomography,9 week,Imaging,"1,027",240,0,0,0,0,.,0,.,.,.,.,"1,267",,,,
30-Jun-14,Northern,Cystoscopy (Day Case),13 week,Endoscopy,233,89,88,118,27,23,.,23,.,.,.,.,578,,,,
30-Jun-14,Northern,DEXA Scan,9 week,Imaging,191,5,0,0,0,0,.,0,.,.,.,.,196,,,,
30-Jun-14,Northern,Diagnostic endoscopic examination of fallopian tube,13 week,Endoscopy,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Northern,Echocardiography,9 week,Physiological Measurement,560,241,307,248,0,0,.,0,.,.,.,.,"1,356",,,,
30-Jun-14,Northern,Electrocardiograms (standard and 12 lead),9 week,Physiological Measurement,10,0,0,0,0,0,.,0,.,.,.,.,10,,,,
30-Jun-14,Northern,Endoscopic retrograde cholangio-pancreatography (ERCP),13 week,Endoscopy,3,0,0,0,0,0,.,0,.,.,.,.,3,,,,
30-Jun-14,Northern,Exercise tolerance testing,9 week,Physiological Measurement,53,5,0,0,0,0,.,0,.,.,.,.,58,,,,
30-Jun-14,Northern,Flexi sigmoidoscopy (Day Case),13 week,Endoscopy,149,48,1,0,0,0,.,0,.,.,.,.,198,,,,
30-Jun-14,Northern,Fluroscopy,9 week,Imaging,125,6,0,0,0,0,.,0,.,.,.,.,131,,,,
30-Jun-14,Northern,Gastroscopy (Day Case),13 week,Endoscopy,564,150,0,0,0,0,.,0,.,.,.,.,714,,,,
30-Jun-14,Northern,Hysteroscopy,13 week,Endoscopy,139,23,28,50,14,1,.,1,.,.,.,.,255,,,,
30-Jun-14,Northern,Ileoscopy,13 week,Endoscopy,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Northern,Laparoscopy,13 week,Endoscopy,32,6,11,21,6,3,.,3,.,.,.,.,79,,,,
30-Jun-14,Northern,Laryngoscopy,13 week,Endoscopy,16,1,1,0,0,0,.,0,.,.,.,.,18,,,,
30-Jun-14,Northern,Magnetic Resonance Imaging,9 week,Imaging,"1,475",428,529,161,0,0,.,0,.,.,.,.,"2,593",,,,
30-Jun-14,Northern,Non-obstetric ultrasound,9 week,Imaging,"3,027","1,268",615,349,0,0,.,0,.,.,.,.,"5,259",,,,
30-Jun-14,Northern,Oesophagoscopy,13 week,Endoscopy,2,1,0,0,0,0,.,0,.,.,.,.,3,,,,
30-Jun-14,Northern,Patient Activated Ambulatory Function,9 week,Physiological Measurement,40,2,0,0,0,0,.,0,.,.,.,.,42,,,,
30-Jun-14,Northern,Perfusion studies,9 week,Physiological Measurement,80,36,55,113,56,20,.,20,.,.,.,.,360,,,,
30-Jun-14,Northern,Pharyngoscopy,13 week,Endoscopy,2,1,0,0,0,1,.,1,.,.,.,.,4,,,,
30-Jun-14,Northern,Plain Film Xrays,9 week,Imaging,"1,481",0,0,0,0,0,.,0,.,.,.,.,"1,481",,,,
30-Jun-14,Northern,Pressures and flows,9 week,Physiological Measurement,82,38,23,35,4,0,.,0,.,.,.,.,182,,,,
30-Jun-14,Northern,Pure tone audiometry,9 week,Physiological Measurement,258,62,0,0,0,0,.,0,.,.,.,.,320,,,,
30-Jun-14,Northern,Radio-Nuclide Imaging,9 week,Imaging,72,5,0,0,0,0,.,0,.,.,.,.,77,,,,
30-Jun-14,Northern,Rigid sigmoidoscopy,13 week,Endoscopy,0,0,0,1,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Northern,Sleep studies,9 week,Physiological Measurement,98,48,11,0,0,0,.,0,.,.,.,.,157,,,,
30-Jun-14,Northern,Spirometry inc.flow volume curves,9 week,Physiological Measurement,3,0,0,0,0,0,.,0,.,.,.,.,3,,,,
30-Jun-14,Northern,Tilt testing and autonomic function,9 week,Physiological Measurement,2,0,0,0,0,0,.,0,.,.,.,.,2,,,,
30-Jun-14,Northern,Transfer Factor,9 week,Physiological Measurement,141,33,0,0,0,0,.,0,.,.,.,.,174,,,,
30-Jun-14,Northern,Ureteroscopy,13 week,Endoscopy,13,4,8,13,0,0,.,0,.,.,.,.,38,,,,
30-Jun-14,Southern,Ambulatory BP,9 week,Physiological Measurement,93,12,0,0,0,0,.,0,.,.,.,.,105,,,,
30-Jun-14,Southern,Ambulatory ECG monitoring (24 hr holter),9 week,Physiological Measurement,429,127,4,0,0,0,.,0,.,.,.,.,560,,,,
30-Jun-14,Southern,Arthroscopy,13 week,Endoscopy,34,8,7,24,23,9,.,9,.,.,.,.,105,,,,
30-Jun-14,Southern,Barium Studies,9 week,Imaging,49,9,0,0,0,0,.,0,.,.,.,.,58,,,,
30-Jun-14,Southern,Bronchoscopy,13 week,Endoscopy,9,0,0,0,0,0,.,0,.,.,.,.,9,,,,
30-Jun-14,Southern,Colonoscopy (Day Case),13 week,Endoscopy,361,118,92,15,0,0,.,0,.,.,.,.,586,,,,
30-Jun-14,Southern,Colposcopy,13 week,Endoscopy,2,0,0,0,0,0,.,0,.,.,.,.,2,,,,
30-Jun-14,Southern,Computerised Tomography,9 week,Imaging,798,205,118,33,0,0,.,0,.,.,.,.,"1,154",,,,
30-Jun-14,Southern,Cystoscopy (Day Case),13 week,Endoscopy,125,29,29,40,37,88,.,88,.,.,.,.,348,,,,
30-Jun-14,Southern,DEXA Scan,9 week,Imaging,464,210,207,17,0,0,.,0,.,.,.,.,898,,,,
30-Jun-14,Southern,Diagnostic examination of enteric pouch,13 week,Endoscopy,0,0,0,2,0,0,.,0,.,.,.,.,2,,,,
30-Jun-14,Southern,Echocardiography,9 week,Physiological Measurement,895,327,28,5,0,0,.,0,.,.,.,.,"1,255",,,,
30-Jun-14,Southern,EEG,9 week,Physiological Measurement,55,0,0,0,0,0,.,0,.,.,.,.,55,,,,
30-Jun-14,Southern,Electrocardiograms (standard and 12 lead),9 week,Physiological Measurement,35,8,2,0,0,0,.,0,.,.,.,.,45,,,,
30-Jun-14,Southern,Endoscopic retrograde cholangio-pancreatography (ERCP),13 week,Endoscopy,0,2,0,0,0,0,.,0,.,.,.,.,2,,,,
30-Jun-14,Southern,Exercise tolerance testing,9 week,Physiological Measurement,70,3,0,0,0,0,.,0,.,.,.,.,73,,,,
30-Jun-14,Southern,Flexi sigmoidoscopy (Day Case),13 week,Endoscopy,210,66,74,14,0,0,.,0,.,.,.,.,364,,,,
30-Jun-14,Southern,Fluroscopy,9 week,Imaging,313,69,8,0,0,0,.,0,.,.,.,.,390,,,,
30-Jun-14,Southern,Gastroscopy (Day Case),13 week,Endoscopy,418,98,70,12,0,0,.,0,.,.,.,.,598,,,,
30-Jun-14,Southern,Gut transit marker study,9 week,Imaging,3,0,0,0,0,0,.,0,.,.,.,.,3,,,,
30-Jun-14,Southern,Hysteroscopy,13 week,Endoscopy,94,33,23,7,0,0,.,0,.,.,.,.,157,,,,
30-Jun-14,Southern,Ileoscopy,13 week,Endoscopy,5,0,0,0,0,0,.,0,.,.,.,.,5,,,,
30-Jun-14,Southern,Laparoscopy,13 week,Endoscopy,10,2,11,2,0,0,.,0,.,.,.,.,25,,,,
30-Jun-14,Southern,Laryngoscopy,13 week,Endoscopy,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Southern,Magnetic Resonance Imaging,9 week,Imaging,"1,197",433,340,80,0,0,.,0,.,.,.,.,"2,050",,,,
30-Jun-14,Southern,Non-obstetric ultrasound,9 week,Imaging,"2,837",965,266,1,0,0,.,0,.,.,.,.,"4,069",,,,
30-Jun-14,Southern,Oesophagoscopy,13 week,Endoscopy,8,1,0,0,0,0,.,0,.,.,.,.,9,,,,
30-Jun-14,Southern,Patient Activated Ambulatory Function,9 week,Physiological Measurement,52,7,0,0,0,0,.,0,.,.,.,.,59,,,,
30-Jun-14,Southern,Plain Film Xrays,9 week,Imaging,533,42,1,0,0,0,.,0,.,.,.,.,576,,,,
30-Jun-14,Southern,Pressures and flows,9 week,Physiological Measurement,65,18,10,14,11,38,.,38,.,.,.,.,156,,,,
30-Jun-14,Southern,Pure tone audiometry,9 week,Physiological Measurement,407,96,0,0,0,0,.,0,.,.,.,.,503,,,,
30-Jun-14,Southern,Radio-Nuclide Imaging,9 week,Imaging,69,21,0,0,0,0,.,0,.,.,.,.,90,,,,
30-Jun-14,Southern,Rigid sigmoidoscopy,13 week,Endoscopy,0,0,0,3,0,0,.,0,.,.,.,.,3,,,,
30-Jun-14,Southern,Sleep Deprived EEG,9 week,Physiological Measurement,11,6,0,0,0,0,.,0,.,.,.,.,17,,,,
30-Jun-14,Southern,Sleep studies,9 week,Physiological Measurement,141,30,0,0,0,0,.,0,.,.,.,.,171,,,,
30-Jun-14,Southern,Somatosensory evoked potentials (SEPS),9 week,Physiological Measurement,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Southern,Tilt testing and autonomic function,9 week,Physiological Measurement,14,4,0,0,0,0,.,0,.,.,.,.,18,,,,
30-Jun-14,Southern,Ureteroscopy,13 week,Endoscopy,13,7,4,18,5,30,.,30,.,.,.,.,77,,,,
30-Jun-14,Southern,Visual evoked potentials (VEPS),9 week,Physiological Measurement,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,South Eastern,Ambulatory BP,9 week,Physiological Measurement,56,6,0,0,0,0,.,0,.,.,.,.,62,,,,
30-Jun-14,South Eastern,Ambulatory ECG monitoring (24 hr holter),9 week,Physiological Measurement,204,4,0,0,0,0,.,0,.,.,.,.,208,,,,
30-Jun-14,South Eastern,Arthroscopy,13 week,Endoscopy,3,1,0,0,0,0,.,0,.,.,.,.,4,,,,
30-Jun-14,South Eastern,Barium Studies,9 week,Imaging,29,0,0,0,0,0,.,0,.,.,.,.,29,,,,
30-Jun-14,South Eastern,Breath Tests,9 week,Physiological Measurement,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,South Eastern,Bronchoscopy,13 week,Endoscopy,15,1,0,0,0,0,.,0,.,.,.,.,16,,,,
30-Jun-14,South Eastern,Colonoscopy (Day Case),13 week,Endoscopy,344,73,54,32,0,0,.,0,.,.,.,.,503,,,,
30-Jun-14,South Eastern,Computerised Tomography,9 week,Imaging,477,23,0,0,0,0,.,0,.,.,.,.,500,,,,
30-Jun-14,South Eastern,Cystoscopy (Day Case),13 week,Endoscopy,205,48,15,27,27,33,.,33,.,.,.,.,355,,,,
30-Jun-14,South Eastern,DEXA Scan,9 week,Imaging,176,46,47,9,0,0,.,0,.,.,.,.,278,,,,
30-Jun-14,South Eastern,Duodenoscopy,13 week,Endoscopy,3,0,0,0,0,0,.,0,.,.,.,.,3,,,,
30-Jun-14,South Eastern,Echocardiography,9 week,Physiological Measurement,636,190,151,6,0,0,.,0,.,.,.,.,983,,,,
30-Jun-14,South Eastern,Endoscopic retrograde cholangio-pancreatography (ERCP),13 week,Endoscopy,8,0,1,0,0,0,.,0,.,.,.,.,9,,,,
30-Jun-14,South Eastern,Exercise tolerance testing,9 week,Physiological Measurement,157,44,12,0,0,0,.,0,.,.,.,.,213,,,,
30-Jun-14,South Eastern,Flexi sigmoidoscopy (Day Case),13 week,Endoscopy,176,23,11,8,0,0,.,0,.,.,.,.,218,,,,
30-Jun-14,South Eastern,Fluroscopy,9 week,Imaging,120,12,5,0,0,0,.,0,.,.,.,.,137,,,,
30-Jun-14,South Eastern,Gastroscopy (Day Case),13 week,Endoscopy,487,80,36,16,0,0,.,0,.,.,.,.,619,,,,
30-Jun-14,South Eastern,Gut transit marker study,9 week,Imaging,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,South Eastern,Hysteroscopy,13 week,Endoscopy,75,6,8,7,1,1,.,1,.,.,.,.,98,,,,
30-Jun-14,South Eastern,Ileoscopy,13 week,Endoscopy,3,3,1,1,0,0,.,0,.,.,.,.,8,,,,
30-Jun-14,South Eastern,Laparoscopy,13 week,Endoscopy,16,6,7,12,2,5,.,5,.,.,.,.,48,,,,
30-Jun-14,South Eastern,Laryngoscopy,13 week,Endoscopy,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,South Eastern,Magnetic Resonance Imaging,9 week,Imaging,672,246,48,0,0,0,.,0,.,.,.,.,966,,,,
30-Jun-14,South Eastern,Non-obstetric ultrasound,9 week,Imaging,"1,360",87,0,0,0,0,.,0,.,.,.,.,"1,447",,,,
30-Jun-14,South Eastern,Patch testing (Dermatology),9 week,Physiological Measurement,6,0,0,0,0,0,.,0,.,.,.,.,6,,,,
30-Jun-14,South Eastern,Patient Activated Ambulatory Function,9 week,Physiological Measurement,32,6,0,0,0,0,.,0,.,.,.,.,38,,,,
30-Jun-14,South Eastern,Plain Film Xrays,9 week,Imaging,297,9,0,0,0,0,.,0,.,.,.,.,306,,,,
30-Jun-14,South Eastern,Pressures and flows,9 week,Physiological Measurement,48,24,3,1,0,0,.,0,.,.,.,.,76,,,,
30-Jun-14,South Eastern,Pure tone audiometry,9 week,Physiological Measurement,380,121,205,180,0,0,.,0,.,.,.,.,886,,,,
30-Jun-14,South Eastern,Sleep studies,9 week,Physiological Measurement,4,4,0,0,0,0,.,0,.,.,.,.,8,,,,
30-Jun-14,South Eastern,Spirometry inc.flow volume curves,9 week,Physiological Measurement,116,0,0,0,0,0,.,0,.,.,.,.,116,,,,
30-Jun-14,South Eastern,Static lung volumes,9 week,Physiological Measurement,37,0,0,0,0,0,.,0,.,.,.,.,37,,,,
30-Jun-14,South Eastern,Tilt testing and autonomic function,9 week,Physiological Measurement,8,0,0,0,0,0,.,0,.,.,.,.,8,,,,
30-Jun-14,South Eastern,Transfer Factor,9 week,Physiological Measurement,106,0,0,0,0,0,.,0,.,.,.,.,106,,,,
30-Jun-14,South Eastern,Ureteroscopy,13 week,Endoscopy,4,4,4,1,0,0,.,0,.,.,.,.,13,,,,
30-Jun-14,South Eastern,Uroflowmetry,9 week,Physiological Measurement,97,56,47,83,0,0,.,0,.,.,.,.,283,,,,
30-Jun-14,South Eastern,Visual Field Sciences,9 week,Physiological Measurement,25,4,0,0,0,0,.,0,.,.,.,.,29,,,,
30-Jun-14,Western,Ambulatory BP,9 week,Physiological Measurement,60,7,0,0,0,0,.,0,.,.,.,.,67,,,,
30-Jun-14,Western,Ambulatory ECG monitoring (24 hr holter),9 week,Physiological Measurement,369,72,38,2,0,0,.,0,.,.,.,.,481,,,,
30-Jun-14,Western,Arthroscopy,13 week,Endoscopy,64,27,43,59,25,42,.,42,.,.,.,.,260,,,,
30-Jun-14,Western,Barium Studies,9 week,Imaging,3,0,0,0,0,0,.,0,.,.,.,.,3,,,,
30-Jun-14,Western,Bronchial challenge testing,9 week,Physiological Measurement,8,2,0,0,0,0,.,0,.,.,.,.,10,,,,
30-Jun-14,Western,Bronchoscopy,13 week,Endoscopy,10,0,0,0,0,0,.,0,.,.,.,.,10,,,,
30-Jun-14,Western,Cardio-respiratory exercise testing,9 week,Physiological Measurement,4,1,1,3,1,0,.,0,.,.,.,.,10,,,,
30-Jun-14,Western,Colonoscopy (Day Case),13 week,Endoscopy,311,76,20,2,0,0,.,0,.,.,.,.,409,,,,
30-Jun-14,Western,Computerised Tomography,9 week,Imaging,584,94,26,1,0,0,.,0,.,.,.,.,705,,,,
30-Jun-14,Western,Cystoscopy (Day Case),13 week,Endoscopy,112,13,7,3,0,0,.,0,.,.,.,.,135,,,,
30-Jun-14,Western,DEXA Scan,9 week,Imaging,241,2,0,0,0,0,.,0,.,.,.,.,243,,,,
30-Jun-14,Western,Diagnostic endoscopic examination of fallopian tube,13 week,Endoscopy,1,0,1,4,1,0,.,0,.,.,.,.,7,,,,
30-Jun-14,Western,Echocardiography,9 week,Physiological Measurement,530,125,36,3,0,0,.,0,.,.,.,.,694,,,,
30-Jun-14,Western,EEG,9 week,Physiological Measurement,29,1,0,0,0,0,.,0,.,.,.,.,30,,,,
30-Jun-14,Western,Endoscopic retrograde cholangio-pancreatography (ERCP),13 week,Endoscopy,8,3,0,0,0,0,.,0,.,.,.,.,11,,,,
30-Jun-14,Western,Exercise tolerance testing,9 week,Physiological Measurement,220,20,5,0,0,0,.,0,.,.,.,.,245,,,,
30-Jun-14,Western,FESS (Functional endoscopic sinus surgery),13 week,Endoscopy,0,0,1,0,0,2,.,2,.,.,.,.,3,,,,
30-Jun-14,Western,Flexi sigmoidoscopy (Day Case),13 week,Endoscopy,248,65,0,1,0,0,.,0,.,.,.,.,314,,,,
30-Jun-14,Western,Fluroscopy,9 week,Imaging,74,2,0,0,0,0,.,0,.,.,.,.,76,,,,
30-Jun-14,Western,Gastroscopy (Day Case),13 week,Endoscopy,349,47,1,0,0,0,.,0,.,.,.,.,397,,,,
30-Jun-14,Western,Gut transit marker study,9 week,Imaging,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Western,Hysteroscopy,13 week,Endoscopy,99,20,14,15,2,1,.,1,.,.,.,.,151,,,,
30-Jun-14,Western,Ileoscopy,13 week,Endoscopy,7,0,0,0,0,0,.,0,.,.,.,.,7,,,,
30-Jun-14,Western,Laparoscopy,13 week,Endoscopy,26,13,11,18,8,3,.,3,.,.,.,.,79,,,,
30-Jun-14,Western,Laryngoscopy,13 week,Endoscopy,3,0,0,2,0,0,.,0,.,.,.,.,5,,,,
30-Jun-14,Western,Magnetic Resonance Imaging,9 week,Imaging,988,243,22,0,0,0,.,0,.,.,.,.,"1,253",,,,
30-Jun-14,Western,Mediastinoscopy,13 week,Endoscopy,2,0,0,0,0,0,.,0,.,.,.,.,2,,,,
30-Jun-14,Western,Non-obstetric ultrasound,9 week,Imaging,"1,864",254,1,0,0,0,.,0,.,.,.,.,"2,119",,,,
30-Jun-14,Western,Oesophagoscopy,13 week,Endoscopy,3,0,0,0,0,0,.,0,.,.,.,.,3,,,,
30-Jun-14,Western,Patient Activated Ambulatory Function,9 week,Physiological Measurement,138,20,1,0,0,0,.,0,.,.,.,.,159,,,,
30-Jun-14,Western,Peak expiratory flow (PEF),9 week,Physiological Measurement,34,0,0,0,0,0,.,0,.,.,.,.,34,,,,
30-Jun-14,Western,Perfusion studies,9 week,Physiological Measurement,32,4,0,0,0,0,.,0,.,.,.,.,36,,,,
30-Jun-14,Western,Peripheral neurophysiology,9 week,Physiological Measurement,6,0,0,0,0,0,.,0,.,.,.,.,6,,,,
30-Jun-14,Western,Pharyngoscopy,13 week,Endoscopy,2,1,0,0,0,0,.,0,.,.,.,.,3,,,,
30-Jun-14,Western,Plain Film Xrays,9 week,Imaging,286,2,0,0,0,0,.,0,.,.,.,.,288,,,,
30-Jun-14,Western,Pressures and flows,9 week,Physiological Measurement,40,3,0,0,0,0,.,0,.,.,.,.,43,,,,
30-Jun-14,Western,Pure tone audiometry,9 week,Physiological Measurement,185,38,27,70,0,0,.,0,.,.,.,.,320,,,,
30-Jun-14,Western,Radio-Nuclide Imaging,9 week,Imaging,47,1,0,0,0,0,.,0,.,.,.,.,48,,,,
30-Jun-14,Western,Rigid sigmoidoscopy,13 week,Endoscopy,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-14,Western,Sleep studies,9 week,Physiological Measurement,43,0,0,0,0,0,.,0,.,.,.,.,43,,,,
30-Jun-14,Western,Spirometry inc.flow volume curves,9 week,Physiological Measurement,34,0,0,0,0,0,.,0,.,.,.,.,34,,,,
30-Jun-14,Western,Static lung volumes,9 week,Physiological Measurement,34,0,0,0,0,0,.,0,.,.,.,.,34,,,,
30-Jun-14,Western,Tilt testing and autonomic function,9 week,Physiological Measurement,8,3,1,1,0,0,.,0,.,.,.,.,13,,,,
