Month,HSC Trust,Category of test,Test,Priority,0-2 days,3-7 days,8-14 days,15-21 days,22-28 days,>28 days,Total,% reported within 2 days,% reported within 2 weeks,% reported within 4 weeks,,
31-Aug-2017,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,2,0,0,0,0,0,2,100.0,,,,
31-Aug-2017,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,11,0,0,10,5,15,41,,26.8,63.4,,
31-Aug-2017,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,URGENT,3,0,0,0,0,0,3,100.0,,,,
31-Aug-2017,Western,IMAGING,BARIUM ENEMA,ROUTINE,2,0,0,0,0,0,2,,100.0,100.0,,
31-Aug-2017,Western,IMAGING,BARIUM ENEMA,URGENT,1,0,0,0,0,0,1,100.0,,,,
31-Aug-2017,Western,IMAGING,CARDIAC MRI,ROUTINE,5,1,2,7,2,0,17,,47.1,100.0,,
31-Aug-2017,Western,IMAGING,CARDIAC MRI,URGENT,1,0,1,2,1,0,5,20.0,,,,
31-Aug-2017,Western,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"1,132",150,53,11,1,1,"1,348",,99.0,99.9,,
31-Aug-2017,Western,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,"1,068",41,1,1,0,0,"1,111",96.1,,,,
31-Aug-2017,Western,IMAGING,DEXA SCAN,ROUTINE,297,0,0,0,0,0,297,,100.0,100.0,,
31-Aug-2017,Western,IMAGING,DEXA SCAN,URGENT,4,0,0,0,0,0,4,100.0,,,,
31-Aug-2017,Western,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,492,186,87,17,1,0,783,,97.7,100.0,,
31-Aug-2017,Western,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,381,43,8,1,0,0,433,88.0,,,,
31-Aug-2017,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,364",38,11,13,0,2,"2,428",,99.4,99.9,,
31-Aug-2017,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,965,14,0,0,0,0,979,98.6,,,,
31-Aug-2017,Western,IMAGING,PLAIN FILM,ROUTINE,"7,645","3,073","1,733",66,2,0,"12,519",,99.5,100.0,,
31-Aug-2017,Western,IMAGING,PLAIN FILM,URGENT,64,5,2,0,0,0,71,90.1,,,,
31-Aug-2017,Western,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,101,23,0,2,0,0,126,,98.4,100.0,,
31-Aug-2017,Western,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,43,6,0,0,0,0,49,87.8,,,,
31-Aug-2017,Western,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,125,0,0,0,0,0,125,,100.0,100.0,,
31-Aug-2017,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,222,61,40,14,4,0,341,,94.7,100.0,,
31-Aug-2017,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,183,11,0,0,0,0,194,94.3,,,,
31-Aug-2017,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,37,6,4,2,0,0,49,,95.9,100.0,,
31-Aug-2017,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,2,0,1,0,0,0,3,66.7,,,,
31-Aug-2017,Western,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,0,8,0,0,0,0,8,,100.0,100.0,,
31-Aug-2017,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,31,6,16,7,12,15,87,,60.9,82.8,,
31-Aug-2017,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,81,0,2,1,0,0,84,96.4,,,,
31-Aug-2017,Western,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,15,1,4,0,0,0,20,,100.0,100.0,,
31-Aug-2017,Western,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,URGENT,0,0,2,0,0,0,2,0.0,,,,
30-Sep-2017,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"3,040",385,195,142,86,120,"3,968",,91.2,97.0,,
30-Sep-2017,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,961,184,40,13,8,1,"1,207",79.6,,,,
30-Sep-2017,Belfast,IMAGING,DEXA SCAN,ROUTINE,632,2,0,0,0,0,634,,100.0,100.0,,
30-Sep-2017,Belfast,IMAGING,DEXA SCAN,URGENT,1,0,0,0,0,0,1,100.0,,,,
30-Sep-2017,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,"1,796",453,317,260,268,443,"3,537",,72.5,87.5,,
30-Sep-2017,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,583,104,62,59,17,47,872,66.9,,,,
30-Sep-2017,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,513",110,44,27,12,25,"2,731",,97.7,99.1,,
30-Sep-2017,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,"1,011",42,4,2,0,0,"1,059",95.5,,,,
30-Sep-2017,Belfast,IMAGING,PLAIN FILM,ROUTINE,"11,596","4,627","3,021","2,076",983,834,"23,137",,83.2,96.4,,
30-Sep-2017,Belfast,IMAGING,PLAIN FILM,URGENT,155,134,21,1,0,0,311,49.8,,,,
30-Sep-2017,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,369,69,14,5,1,0,458,,98.7,100.0,,
30-Sep-2017,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,36,2,1,0,0,0,39,92.3,,,,
30-Sep-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,"1,505",44,11,0,0,0,"1,560",,100.0,100.0,,
30-Sep-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,414,16,0,0,0,0,430,96.3,,,,
30-Sep-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,15,6,25,29,0,0,75,,61.3,100.0,,
30-Sep-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,13,9,4,0,0,0,26,50.0,,,,
30-Sep-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,26,38,14,15,2,0,95,,82.1,100.0,,
30-Sep-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,5,1,1,3,0,1,11,45.5,,,,
30-Sep-2017,Northern,IMAGING,BARIUM ENEMA,ROUTINE,3,0,0,0,0,0,3,,100.0,100.0,,
30-Sep-2017,Northern,IMAGING,CARDIAC MRI,ROUTINE,0,11,2,0,4,1,18,,72.2,94.4,,
30-Sep-2017,Northern,IMAGING,CARDIAC MRI,URGENT,7,0,0,0,0,0,7,100.0,,,,
30-Sep-2017,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,813,17,76,162,61,189,"1,318",,68.7,85.7,,
30-Sep-2017,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,"1,396",228,2,0,0,0,"1,626",85.9,,,,
30-Sep-2017,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,146,46,31,85,45,2,355,,62.8,99.4,,
30-Sep-2017,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,207,62,24,6,2,0,301,68.8,,,,
30-Sep-2017,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,523",143,156,9,0,0,"2,831",,99.7,100.0,,
30-Sep-2017,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,880,12,14,0,0,0,906,97.1,,,,
30-Sep-2017,Northern,IMAGING,PLAIN FILM,ROUTINE,"6,493","1,395",665,"3,032","2,444","1,689","15,718",,54.4,89.3,,
30-Sep-2017,Northern,IMAGING,PLAIN FILM,URGENT,"1,080",15,3,0,1,1,"1,100",98.2,,,,
30-Sep-2017,Northern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,62,47,11,3,0,0,123,,97.6,100.0,,
30-Sep-2017,Northern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,66,1,2,0,0,0,69,95.7,,,,
30-Sep-2017,Northern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,"1,221",0,0,0,0,0,"1,221",,100.0,100.0,,
30-Sep-2017,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,274,48,8,1,0,0,331,,99.7,100.0,,
30-Sep-2017,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,319,7,1,0,0,0,327,97.6,,,,
30-Sep-2017,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,12,14,3,0,0,0,29,,100.0,100.0,,
30-Sep-2017,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,0,1,0,0,0,0,1,0.0,,,,
30-Sep-2017,Northern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,5,3,2,0,0,0,10,,100.0,100.0,,
30-Sep-2017,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"1,383",109,12,4,1,1,"1,510",,99.6,99.9,,
30-Sep-2017,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,721,81,3,0,1,1,807,89.3,,,,
30-Sep-2017,South Eastern,IMAGING,DEXA SCAN,ROUTINE,65,29,0,0,0,0,94,,100.0,100.0,,
30-Sep-2017,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,813,160,80,29,2,4,"1,088",,96.8,99.6,,
30-Sep-2017,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,123,12,4,0,0,1,140,87.9,,,,
30-Sep-2017,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,528",143,44,31,6,4,"2,756",,98.5,99.9,,
30-Sep-2017,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,248,4,1,0,0,0,253,98.0,,,,
30-Sep-2017,South Eastern,IMAGING,PLAIN FILM,ROUTINE,"10,840","3,483",236,158,311,541,"15,569",,93.5,96.5,,
30-Sep-2017,South Eastern,IMAGING,PLAIN FILM,URGENT,43,3,0,0,0,1,47,91.5,,,,
30-Sep-2017,South Eastern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,651,0,0,0,0,0,651,,100.0,100.0,,
30-Sep-2017,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,596,40,3,0,1,0,640,,99.8,100.0,,
30-Sep-2017,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,318,4,0,0,0,0,322,98.8,,,,
30-Sep-2017,South Eastern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,18,0,1,2,0,0,21,,90.5,100.0,,
30-Sep-2017,Southern,IMAGING,BARIUM ENEMA,ROUTINE,4,0,0,0,0,0,4,,100.0,100.0,,
30-Sep-2017,Southern,IMAGING,BARIUM ENEMA,URGENT,5,0,0,0,0,0,5,100.0,,,,
30-Sep-2017,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,371,173,75,13,11,3,646,,95.8,99.5,,
30-Sep-2017,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,"1,830",193,15,2,2,4,"2,046",89.4,,,,
30-Sep-2017,Southern,IMAGING,DEXA SCAN,ROUTINE,306,0,0,0,0,0,306,,100.0,100.0,,
30-Sep-2017,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,82,102,74,39,28,9,334,,77.2,97.3,,
30-Sep-2017,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,346,229,151,26,8,4,764,45.3,,,,
30-Sep-2017,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,790",103,12,9,1,3,"2,918",,99.6,99.9,,
30-Sep-2017,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,929,25,5,0,0,0,959,96.9,,,,
30-Sep-2017,Southern,IMAGING,PLAIN FILM,ROUTINE,"4,018","1,465","1,265","2,028","3,226","5,991","17,993",,37.5,66.7,,
30-Sep-2017,Southern,IMAGING,PLAIN FILM,URGENT,1,1,2,0,0,0,4,25.0,,,,
30-Sep-2017,Southern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,80,20,12,8,4,0,124,,90.3,100.0,,
30-Sep-2017,Southern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,61,13,3,2,0,0,79,77.2,,,,
30-Sep-2017,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,287,0,0,0,0,0,287,,100.0,100.0,,
30-Sep-2017,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,URGENT,8,0,0,0,0,0,8,100.0,,,,
30-Sep-2017,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,549,66,14,0,0,0,629,,100.0,100.0,,
30-Sep-2017,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,238,11,5,0,0,0,254,93.7,,,,
30-Sep-2017,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,27,22,18,1,1,0,69,,97.1,100.0,,
30-Sep-2017,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,24,0,2,0,0,0,26,92.3,,,,
30-Sep-2017,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,142,1,1,0,0,2,146,,98.6,98.6,,
30-Sep-2017,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,9,0,0,0,0,0,9,100.0,,,,
30-Sep-2017,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,29,0,8,18,5,15,75,,49.3,80.0,,
30-Sep-2017,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,URGENT,8,0,0,0,0,0,8,100.0,,,,
30-Sep-2017,Western,IMAGING,BARIUM ENEMA,URGENT,1,0,0,0,0,0,1,100.0,,,,
30-Sep-2017,Western,IMAGING,CARDIAC MRI,ROUTINE,3,6,5,5,0,0,19,,73.7,100.0,,
30-Sep-2017,Western,IMAGING,CARDIAC MRI,URGENT,1,0,2,0,0,0,3,33.3,,,,
30-Sep-2017,Western,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"1,058",98,76,17,0,1,"1,250",,98.6,99.9,,
30-Sep-2017,Western,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,975,49,6,0,0,0,"1,030",94.7,,,,
30-Sep-2017,Western,IMAGING,DEXA SCAN,ROUTINE,375,13,13,0,0,0,401,,100.0,100.0,,
30-Sep-2017,Western,IMAGING,DEXA SCAN,URGENT,8,0,0,0,0,0,8,100.0,,,,
30-Sep-2017,Western,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,642,182,76,35,1,0,936,,96.2,100.0,,
30-Sep-2017,Western,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,307,25,5,0,0,0,337,91.1,,,,
30-Sep-2017,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,385",100,14,5,0,0,"2,504",,99.8,100.0,,
30-Sep-2017,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,837,22,1,0,0,0,860,97.3,,,,
30-Sep-2017,Western,IMAGING,PLAIN FILM,ROUTINE,"6,420","3,632","3,018","1,127",14,0,"14,211",,92.0,100.0,,
30-Sep-2017,Western,IMAGING,PLAIN FILM,URGENT,48,5,1,0,0,0,54,88.9,,,,
30-Sep-2017,Western,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,66,20,3,0,0,0,89,,100.0,100.0,,
30-Sep-2017,Western,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,46,1,0,0,0,0,47,97.9,,,,
30-Sep-2017,Western,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,162,0,0,0,0,0,162,,100.0,100.0,,
30-Sep-2017,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,320,81,47,31,0,0,479,,93.5,100.0,,
30-Sep-2017,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,205,14,0,0,0,0,219,93.6,,,,
30-Sep-2017,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,27,3,7,0,0,0,37,,100.0,100.0,,
30-Sep-2017,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,2,0,1,0,0,0,3,66.7,,,,
30-Sep-2017,Western,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,0,6,0,0,0,0,6,,100.0,100.0,,
30-Sep-2017,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,49,8,8,6,0,4,75,,86.7,94.7,,
30-Sep-2017,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,60,11,1,2,0,0,74,81.1,,,,
30-Sep-2017,Western,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,15,16,5,3,0,0,39,,92.3,100.0,,
30-Sep-2017,Western,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,URGENT,0,2,0,0,0,0,2,0.0,,,,
31-Oct-2017,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"3,087",496,254,96,106,49,"4,088",,93.9,98.8,,
31-Oct-2017,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,"1,085",160,43,4,1,2,"1,295",83.8,,,,
31-Oct-2017,Belfast,IMAGING,DEXA SCAN,ROUTINE,599,2,2,0,0,0,603,,100.0,100.0,,
31-Oct-2017,Belfast,IMAGING,DEXA SCAN,URGENT,1,0,0,0,0,0,1,100.0,,,,
31-Oct-2017,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,"1,623",361,237,208,409,456,"3,294",,67.4,86.2,,
31-Oct-2017,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,734,195,42,31,20,31,"1,053",69.7,,,,
31-Oct-2017,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,749",95,89,18,10,9,"2,970",,98.8,99.7,,
31-Oct-2017,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,"1,045",23,3,0,0,0,"1,071",97.6,,,,
31-Oct-2017,Belfast,IMAGING,PLAIN FILM,ROUTINE,"12,696","4,776","2,919","2,569","1,397","1,067","25,424",,80.2,95.8,,
31-Oct-2017,Belfast,IMAGING,PLAIN FILM,URGENT,84,70,43,4,1,0,202,41.6,,,,
31-Oct-2017,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,327,149,20,3,0,3,502,,98.8,99.4,,
31-Oct-2017,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,31,10,1,0,0,0,42,73.8,,,,
31-Oct-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,"1,510",93,25,0,0,0,"1,628",,100.0,100.0,,
31-Oct-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,428,25,0,0,0,0,453,94.5,,,,
31-Oct-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,13,7,7,33,31,0,91,,29.7,100.0,,
31-Oct-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,3,5,4,0,0,0,12,25.0,,,,
31-Oct-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,45,27,5,5,2,1,85,,90.6,98.8,,
31-Oct-2017,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,5,4,0,2,0,1,12,41.7,,,,
31-Oct-2017,Northern,IMAGING,BARIUM ENEMA,ROUTINE,6,0,0,0,0,0,6,,100.0,100.0,,
31-Oct-2017,Northern,IMAGING,BARIUM ENEMA,URGENT,1,0,0,0,0,0,1,100.0,,,,
31-Oct-2017,Northern,IMAGING,CARDIAC MRI,ROUTINE,4,10,2,0,0,1,17,,94.1,94.1,,
31-Oct-2017,Northern,IMAGING,CARDIAC MRI,URGENT,8,2,0,0,0,0,10,80.0,,,,
31-Oct-2017,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,982,45,69,149,110,115,"1,470",,74.6,92.2,,
31-Oct-2017,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,"1,247",362,66,0,0,0,"1,675",74.4,,,,
31-Oct-2017,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,305,189,183,66,46,25,814,,83.2,96.9,,
31-Oct-2017,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,284,124,25,13,0,1,447,63.5,,,,
31-Oct-2017,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,390",143,141,24,1,0,"2,699",,99.1,100.0,,
31-Oct-2017,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,"1,066",5,3,0,0,0,"1,074",99.3,,,,
31-Oct-2017,Northern,IMAGING,PLAIN FILM,ROUTINE,"7,854","3,376","4,615",855,1,2,"16,703",,94.9,100.0,,
31-Oct-2017,Northern,IMAGING,PLAIN FILM,URGENT,"1,121",28,2,0,0,1,"1,152",97.3,,,,
31-Oct-2017,Northern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,75,47,3,0,0,0,125,,100.0,100.0,,
31-Oct-2017,Northern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,72,3,1,0,0,0,76,94.7,,,,
31-Oct-2017,Northern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,"1,352",0,0,0,0,0,"1,352",,100.0,100.0,,
31-Oct-2017,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,311,71,14,2,1,0,399,,99.2,100.0,,
31-Oct-2017,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,369,5,3,0,0,0,377,97.9,,,,
31-Oct-2017,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,14,16,2,0,0,0,32,,100.0,100.0,,
31-Oct-2017,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,4,0,1,0,0,0,5,80.0,,,,
31-Oct-2017,Northern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,3,6,4,0,0,0,13,,100.0,100.0,,
31-Oct-2017,South Eastern,IMAGING,BARIUM ENEMA,ROUTINE,2,0,0,0,0,0,2,,100.0,100.0,,
31-Oct-2017,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"1,372",161,15,1,0,0,"1,549",,99.9,100.0,,
31-Oct-2017,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,658,93,10,0,1,0,762,86.4,,,,
31-Oct-2017,South Eastern,IMAGING,DEXA SCAN,ROUTINE,80,0,0,0,0,0,80,,100.0,100.0,,
31-Oct-2017,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,882,198,75,19,1,1,"1,176",,98.2,99.9,,
31-Oct-2017,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,146,8,2,0,0,0,156,93.6,,,,
31-Oct-2017,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,534",192,91,23,0,2,"2,842",,99.1,99.9,,
31-Oct-2017,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,241,5,6,2,0,0,254,94.9,,,,
31-Oct-2017,South Eastern,IMAGING,PLAIN FILM,ROUTINE,"10,077","3,676","1,012",737,335,22,"15,859",,93.1,99.9,,
31-Oct-2017,South Eastern,IMAGING,PLAIN FILM,URGENT,52,9,0,0,0,0,61,85.2,,,,
31-Oct-2017,South Eastern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,643,0,0,0,0,0,643,,100.0,100.0,,
31-Oct-2017,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,812,44,5,5,0,0,866,,99.4,100.0,,
31-Oct-2017,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,266,1,0,0,0,0,267,99.6,,,,
31-Oct-2017,South Eastern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,31,0,0,0,0,0,31,,100.0,100.0,,
31-Oct-2017,Southern,IMAGING,BARIUM ENEMA,ROUTINE,2,0,0,0,0,0,2,,100.0,100.0,,
31-Oct-2017,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,424,145,65,21,3,0,658,,96.4,100.0,,
31-Oct-2017,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,"1,910",227,18,3,1,1,"2,160",88.4,,,,
31-Oct-2017,Southern,IMAGING,DEXA SCAN,ROUTINE,287,3,1,0,0,0,291,,100.0,100.0,,
31-Oct-2017,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,39,109,78,10,3,2,241,,93.8,99.2,,
31-Oct-2017,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,285,320,107,25,7,0,744,38.3,,,,
